,0,1,2,3,4,5,6,7,x,y,label
37,522.0,443.0,422.0,430.0,411.0,387.0,347.0,378.0,115.20588546949371,-8.718706087482301,water
38,606.0,545.0,528.0,563.0,529.0,470.0,407.0,376.0,115.20561405725702,-8.718681922191545,water
39,475.0,395.0,336.0,375.0,347.0,334.0,316.0,328.0,115.2062530689534,-8.719420195204282,water
40,546.0,472.0,460.0,493.0,484.0,421.0,349.0,343.0,115.2057392797426,-8.718766749963377,water
41,298.0,275.0,393.0,417.0,345.0,419.0,327.0,308.0,115.20838534679505,-8.717757015493074,water
42,307.0,276.0,464.0,377.0,275.0,322.0,260.0,289.0,115.20727028457351,-8.718268403182432,water
43,434.0,348.0,317.0,337.0,326.0,310.0,323.0,294.0,115.20638231130607,-8.719260793329429,water
44,384.0,269.0,206.0,229.0,206.0,259.0,310.0,341.0,115.20686717955174,-8.719035058234754,water
45,286.0,196.0,250.0,293.0,216.0,338.0,289.0,290.0,115.20592839091391,-8.717661482060242,water
46,331.0,267.0,216.0,239.0,211.0,263.0,298.0,343.0,115.2066988473688,-8.718675020730888,water
47,265.0,267.0,392.0,433.0,350.0,455.0,372.0,309.0,115.20853214935869,-8.717752540840701,water
48,591.0,566.0,523.0,587.0,568.0,486.0,380.0,362.0,115.20609639209125,-8.718721993913631,water
49,411.0,291.0,242.0,255.0,239.0,282.0,326.0,371.0,115.20674793420012,-8.718962180882494,water
50,304.0,301.0,544.0,501.0,356.0,331.0,243.0,271.0,115.20741284346677,-8.71782019847528,water
51,438.0,374.0,376.0,453.0,452.0,417.0,374.0,388.0,115.20555452461878,-8.72033789714152,water
52,286.0,257.0,437.0,367.0,266.0,310.0,249.0,286.0,115.20738473684307,-8.718229014517371,water
53,470.0,400.0,375.0,436.0,423.0,371.0,300.0,297.0,115.20603930836754,-8.718825471299613,water
54,254.0,193.0,214.0,259.0,179.0,294.0,228.0,248.0,115.20591203255205,-8.717871586555493,water
55,314.0,241.0,249.0,271.0,222.0,368.0,297.0,308.0,115.20639304459912,-8.72016084380932,water
56,559.0,491.0,456.0,504.0,470.0,434.0,369.0,355.0,115.20546948740223,-8.718669269770729,water
