,0,1,2,3,4,5,6,7,x,y,label
1,987.0,994.0,1080.0,1209.0,1211.0,1463.0,1607.0,1657.0,115.20460968704751,-8.719735793747345,non_water
2,2757.0,2864.0,2976.0,3031.0,3099.0,3210.0,3096.0,3192.0,115.20481947611493,-8.716945639132492,non_water
3,839.0,806.0,898.0,1067.0,1121.0,1424.0,1620.0,1658.0,115.20390683573832,-8.719722395264267,non_water
4,492.0,498.0,1026.0,923.0,633.0,3428.0,5792.0,5771.0,115.20448384603584,-8.716643238845544,non_water
5,1287.0,1263.0,1570.0,1890.0,1894.0,3150.0,4088.0,4069.0,115.2087085658476,-8.719942758780254,non_water
6,1104.0,1144.0,1306.0,1483.0,1491.0,1781.0,2249.0,2624.0,115.20495263433541,-8.716711225564245,non_water
7,373.0,357.0,658.0,676.0,488.0,2303.0,3843.0,3891.0,115.20709057145442,-8.716431387540817,non_water
8,650.0,656.0,1127.0,1012.0,833.0,3320.0,5211.0,5278.0,115.20469428120421,-8.719764047713616,non_water
9,625.0,635.0,859.0,983.0,938.0,1723.0,2178.0,2208.0,115.20680255599022,-8.71637990731643,non_water
10,1250.0,1375.0,1502.0,1692.0,1747.0,1980.0,2071.0,2051.0,115.2047137812046,-8.719465804624665,non_water
11,1651.0,1802.0,2089.0,2423.0,2445.0,2824.0,3144.0,3428.0,115.2047513409418,-8.716815885113178,non_water
12,792.0,916.0,1155.0,1179.0,1143.0,2182.0,3051.0,3205.0,115.20718098577417,-8.716397053460936,non_water
13,8164.0,8756.0,8726.0,8127.0,8672.0,10034.0,9032.0,10007.0,115.20423606475141,-8.716783471006341,non_water
14,1399.0,1457.0,1693.0,1915.0,1865.0,2461.0,2722.0,2831.0,115.20669974847262,-8.716126191624353,non_water
15,772.0,933.0,1225.0,1299.0,1377.0,2645.0,3768.0,4116.0,115.20398505502776,-8.71963065094771,non_water
16,509.0,542.0,1004.0,886.0,644.0,3439.0,6146.0,6282.0,115.20462512352259,-8.716519038816338,non_water
17,1612.0,1743.0,2081.0,2401.0,2440.0,2776.0,3091.0,3298.0,115.20474940346314,-8.716872793416519,non_water
18,604.0,601.0,777.0,979.0,910.0,1651.0,2142.0,2261.0,115.20685180652235,-8.716251570336109,non_water
19,8373.0,8943.0,8783.0,7982.0,8498.0,9824.0,8811.0,9829.0,115.20423239254785,-8.716645611950979,non_water
20,668.0,717.0,737.0,813.0,894.0,964.0,1034.0,1113.0,115.20700233522092,-8.716231192166354,non_water
21,9883.0,8950.0,9641.0,8372.0,8840.0,9973.0,9169.0,10069.0,115.20427436837228,-8.716996397982744,non_water
22,1160.0,1210.0,1375.0,1480.0,1507.0,1769.0,1867.0,1951.0,115.20449472732318,-8.71979629004846,non_water
23,415.0,380.0,703.0,652.0,477.0,2447.0,4177.0,4239.0,115.20446800773182,-8.716544130009027,non_water
24,605.0,659.0,767.0,781.0,747.0,1756.0,2828.0,2883.0,115.20653152731832,-8.716356258753489,non_water
25,1421.0,1466.0,1665.0,1955.0,1980.0,2361.0,2783.0,3143.0,115.20481061781427,-8.716752648857861,non_water
26,941.0,966.0,1181.0,1301.0,1269.0,2084.0,2834.0,2834.0,115.20690676396657,-8.716200825461712,non_water
27,1304.0,1433.0,1568.0,1624.0,1699.0,1861.0,1981.0,2049.0,115.20449591410821,-8.71977245319182,non_water
28,1051.0,1009.0,1016.0,1195.0,1173.0,1438.0,1534.0,1607.0,115.20743862639092,-8.7160976869957,non_water
29,982.0,958.0,1146.0,1388.0,1256.0,2032.0,2519.0,2516.0,115.20698636183033,-8.716445144446565,non_water
30,1424.0,1411.0,1635.0,1859.0,1844.0,2113.0,2392.0,2600.0,115.20485339860501,-8.716594511515632,non_water
31,460.0,457.0,835.0,719.0,521.0,3087.0,5320.0,5298.0,115.2047100616473,-8.719739084608966,non_water
32,1796.0,1794.0,1995.0,2394.0,2420.0,2812.0,3023.0,3214.0,115.20483167898628,-8.716596983767078,non_water
33,2522.0,2444.0,2432.0,2536.0,2474.0,2561.0,2412.0,2485.0,115.20498287961654,-8.716907372290434,non_water
34,575.0,638.0,847.0,899.0,795.0,2315.0,3312.0,3297.0,115.20663490018981,-8.716093863084044,non_water
35,922.0,937.0,1030.0,1176.0,1162.0,1432.0,1556.0,1603.0,115.20457290880381,-8.719734020181779,non_water
36,8090.0,8574.0,8366.0,7888.0,7991.0,9465.0,8287.0,9190.0,115.20420017672566,-8.716664109067482,non_water
37,1454.0,1524.0,1682.0,1914.0,1921.0,2237.0,2337.0,2358.0,115.20461704165504,-8.719344950980156,non_water
38,650.0,624.0,668.0,755.0,760.0,1047.0,1100.0,1144.0,115.20744974157088,-8.716110152427774,non_water
39,1626.0,1537.0,1800.0,2017.0,1928.0,2362.0,2494.0,2591.0,115.20669808583632,-8.716139533274312,non_water
40,625.0,682.0,989.0,984.0,894.0,2768.0,4180.0,4298.0,115.20726991612872,-8.716357831151525,non_water
41,561.0,630.0,1070.0,1016.0,776.0,3403.0,5659.0,5787.0,115.20440978532174,-8.716601595909454,non_water
42,494.0,537.0,993.0,927.0,674.0,3203.0,5471.0,5551.0,115.20443861986625,-8.71680294247156,non_water
43,1095.0,1167.0,1264.0,1414.0,1356.0,1839.0,2350.0,2766.0,115.2047148058905,-8.716572371130576,non_water
44,527.0,514.0,821.0,942.0,849.0,2129.0,3180.0,3342.0,115.20404386875171,-8.71961596202942,non_water
45,478.0,412.0,672.0,708.0,588.0,1765.0,2936.0,3042.0,115.2066799748537,-8.716304610444332,non_water
46,558.0,585.0,630.0,709.0,639.0,1253.0,1495.0,1565.0,115.20463930463463,-8.71716268642275,non_water
47,1096.0,1102.0,1427.0,1549.0,1469.0,2715.0,3310.0,3422.0,115.2046866389404,-8.719714914507447,non_water
48,546.0,532.0,877.0,785.0,571.0,2923.0,5120.0,5131.0,115.20731346029477,-8.716446708599511,non_water
49,600.0,647.0,1069.0,1031.0,855.0,3187.0,5038.0,5167.0,115.20439832264391,-8.716610539782613,non_water
50,888.0,811.0,850.0,935.0,928.0,1144.0,1199.0,1268.0,115.20695792472762,-8.716374454574025,non_water
51,940.0,866.0,953.0,1094.0,1036.0,1329.0,1407.0,1617.0,115.20671942090256,-8.71633952847774,non_water
52,1214.0,1154.0,1287.0,1621.0,1650.0,1872.0,1903.0,2042.0,115.20487899203843,-8.71687217934615,non_water
53,1871.0,1960.0,1881.0,1833.0,1901.0,1967.0,1989.0,2026.0,115.20414324141332,-8.717104183430607,non_water
54,2015.0,2149.0,2294.0,2310.0,2243.0,2439.0,2143.0,2304.0,115.20415870333764,-8.71675592489866,non_water
55,518.0,589.0,1244.0,1160.0,782.0,3970.0,6227.0,6240.0,115.20446232620452,-8.716731111636152,non_water
56,571.0,632.0,1041.0,1026.0,824.0,3305.0,5350.0,5494.0,115.2044348937165,-8.716550538391497,non_water
57,736.0,657.0,738.0,893.0,846.0,1141.0,1180.0,1235.0,115.20683398042847,-8.716345995249192,non_water
58,592.0,653.0,1137.0,1046.0,813.0,3632.0,6263.0,6395.0,115.2046220269564,-8.71664190910485,non_water
59,7553.0,7854.0,9083.0,7510.0,8984.0,8358.0,9511.0,9192.0,115.20430869853823,-8.716834077496072,non_water
60,733.0,713.0,701.0,806.0,822.0,1031.0,1031.0,1132.0,115.20720861737395,-8.716270698348518,non_water
61,956.0,1030.0,1521.0,2745.0,3088.0,3817.0,3984.0,4080.0,115.20449909085568,-8.719560690871916,non_water
62,1406.0,1458.0,1689.0,1956.0,1973.0,2302.0,2700.0,2985.0,115.20480794243824,-8.716776345655031,non_water
63,930.0,663.0,678.0,1040.0,739.0,1200.0,875.0,1075.0,115.20660447546268,-8.716416000417578,non_water
64,659.0,1095.0,1413.0,1195.0,1239.0,2295.0,2963.0,2772.0,115.20659659087592,-8.716452183591736,non_water
65,921.0,865.0,959.0,1130.0,1160.0,1472.0,1685.0,1717.0,115.20392639123065,-8.719775754044273,non_water
66,405.0,412.0,652.0,568.0,445.0,2314.0,3624.0,3666.0,115.20732656596266,-8.716268157169736,non_water
67,10003.0,8595.0,9467.0,8118.0,8526.0,9991.0,8884.0,10002.0,115.20426829330017,-8.716945569408525,non_water
68,1245.0,1371.0,1535.0,1788.0,1919.0,2158.0,2214.0,2278.0,115.20465154316624,-8.717083571921528,non_water
69,420.0,387.0,654.0,587.0,438.0,2410.0,4324.0,4358.0,115.2041613082302,-8.719590120777257,non_water
70,414.0,391.0,631.0,623.0,487.0,2070.0,3379.0,3482.0,115.20728089901607,-8.716331031319935,non_water
71,472.0,468.0,908.0,820.0,581.0,3238.0,6107.0,6059.0,115.20449469975954,-8.716930906927212,non_water
72,1937.0,2093.0,2239.0,2380.0,2383.0,2882.0,3300.0,3531.0,115.2068677308207,-8.716137354906447,non_water
73,1872.0,2075.0,2226.0,2975.0,3524.0,4193.0,4342.0,4492.0,115.20480493527671,-8.716559002190651,non_water
74,637.0,612.0,699.0,837.0,801.0,1178.0,1249.0,1248.0,115.20679650910941,-8.716363765793266,non_water
75,834.0,857.0,982.0,1068.0,1094.0,1864.0,2496.0,2618.0,115.20390870766897,-8.719791156242062,non_water
76,603.0,659.0,997.0,1073.0,977.0,2580.0,4092.0,4354.0,115.20446918523814,-8.716984597913655,non_water
77,533.0,540.0,868.0,853.0,796.0,2819.0,4838.0,5047.0,115.20729341312553,-8.716386192042844,non_water
78,820.0,937.0,1030.0,1205.0,1323.0,1584.0,1781.0,1841.0,115.20464592082084,-8.716999583899902,non_water
79,9527.0,9485.0,10055.0,8348.0,9379.0,9918.0,9697.0,10300.0,115.20431784512931,-8.716663918036952,non_water
80,1121.0,1257.0,1412.0,1584.0,1589.0,1918.0,2448.0,2848.0,115.20490666531138,-8.716643866230212,non_water
81,952.0,936.0,1261.0,1333.0,1235.0,3022.0,4212.0,4341.0,115.20726194645053,-8.716349731757084,non_water
82,1137.0,1158.0,1320.0,1742.0,1901.0,2359.0,2580.0,2848.0,115.20473732438847,-8.716663346082468,non_water
83,1213.0,1215.0,1493.0,1710.0,1732.0,2563.0,3258.0,3379.0,115.20432850048236,-8.71721649676744,non_water
84,370.0,359.0,422.0,510.0,520.0,1055.0,1419.0,1564.0,115.20389012138357,-8.719603698256902,non_water
85,488.0,470.0,758.0,714.0,583.0,2417.0,4039.0,4189.0,115.2041179488986,-8.719601746723763,non_water
86,404.0,370.0,635.0,631.0,483.0,2059.0,3397.0,3539.0,115.20410691396462,-8.719658700399815,non_water
87,1578.0,1586.0,1735.0,2177.0,2380.0,2765.0,2849.0,2926.0,115.20476065768514,-8.716748815302045,non_water
88,998.0,971.0,1068.0,1336.0,1337.0,1651.0,1657.0,1689.0,115.20708964780852,-8.716160100238232,non_water
89,557.0,651.0,1188.0,1176.0,893.0,3697.0,5923.0,6091.0,115.20442536960003,-8.716642419582895,non_water
90,486.0,492.0,816.0,675.0,555.0,2696.0,4795.0,4749.0,115.20469501085529,-8.719785915912464,non_water
91,1328.0,1699.0,1812.0,2023.0,2240.0,2680.0,3011.0,3125.0,115.20453449389225,-8.719344866656778,non_water
92,511.0,521.0,725.0,776.0,715.0,1923.0,3032.0,3269.0,115.20409084004427,-8.719593279669995,non_water
93,409.0,411.0,607.0,584.0,520.0,1925.0,3193.0,3297.0,115.20413356989658,-8.719576796179439,non_water
94,3104.0,2534.0,2704.0,3096.0,2724.0,3662.0,3810.0,3708.0,115.2072027464648,-8.716491081102696,non_water
95,1420.0,1472.0,1638.0,1864.0,1862.0,2178.0,2261.0,2269.0,115.20462254782733,-8.71928538427329,non_water
96,1188.0,1280.0,1310.0,1421.0,1598.0,1693.0,1888.0,1970.0,115.20731313077327,-8.716112024698978,non_water
97,1088.0,1120.0,1199.0,1360.0,1355.0,1583.0,1646.0,1653.0,115.20463822155764,-8.719522193674843,non_water
98,1270.0,1348.0,1529.0,1751.0,1888.0,2099.0,2230.0,2364.0,115.20462273036708,-8.71707569429166,non_water
99,1723.0,1812.0,1962.0,2118.0,2152.0,2431.0,2915.0,3276.0,115.20495970920253,-8.71653865211632,non_water
