,0,1,2,3,4,5,6,7,x,y,label
75,438.0,399.0,485.0,477.0,453.0,742.0,615.0,427.0,106.88491309226569,-6.339102555566471,water
76,431.0,472.0,485.0,414.0,415.0,625.0,538.0,325.0,106.8858295476883,-6.339377609985657,water
77,446.0,448.0,502.0,489.0,442.0,673.0,520.0,434.0,106.88552322183779,-6.337871796371783,water
78,479.0,393.0,496.0,439.0,395.0,724.0,615.0,415.0,106.88488005109423,-6.339248345582452,water
79,448.0,455.0,481.0,474.0,418.0,713.0,516.0,424.0,106.88578099511605,-6.339617705407132,water
80,644.0,382.0,448.0,539.0,347.0,719.0,461.0,422.0,106.88576392428335,-6.339067189253864,water
81,498.0,377.0,469.0,475.0,426.0,710.0,594.0,471.0,106.88494169948004,-6.338899431959417,water
82,423.0,403.0,507.0,405.0,431.0,648.0,580.0,329.0,106.88569652092472,-6.339448390347463,water
83,501.0,448.0,511.0,482.0,428.0,661.0,547.0,455.0,106.88542640646232,-6.33779703238199,water
84,463.0,409.0,458.0,425.0,377.0,600.0,487.0,298.0,106.8859329529132,-6.338692297170274,water
85,525.0,455.0,495.0,485.0,404.0,703.0,559.0,448.0,106.88556723798622,-6.337857083748308,water
86,581.0,482.0,533.0,529.0,454.0,742.0,597.0,522.0,106.88581241215203,-6.3375509659540015,water
87,465.0,425.0,460.0,452.0,440.0,601.0,503.0,408.0,106.88578474133297,-6.3383697359686995,water
88,452.0,417.0,471.0,440.0,455.0,710.0,648.0,410.0,106.88496981573374,-6.338967056838577,water
89,450.0,392.0,476.0,445.0,416.0,707.0,581.0,433.0,106.8851632521995,-6.33951139506464,water
90,428.0,425.0,485.0,452.0,410.0,632.0,476.0,336.0,106.88578356512434,-6.3389237618933585,water
91,442.0,398.0,466.0,434.0,376.0,644.0,479.0,361.0,106.88611187085725,-6.339473216572173,water
92,520.0,448.0,502.0,513.0,473.0,748.0,571.0,508.0,106.88558443912056,-6.337416673953263,water
93,342.0,376.0,430.0,396.0,424.0,632.0,537.0,316.0,106.88534370075816,-6.339218318063941,water
94,518.0,439.0,497.0,485.0,403.0,628.0,517.0,442.0,106.8855525614157,-6.338434018592714,water
95,495.0,461.0,516.0,522.0,430.0,696.0,562.0,509.0,106.88568848983492,-6.337597548830748,water
96,531.0,472.0,495.0,462.0,430.0,670.0,589.0,409.0,106.88529706747201,-6.338264389750531,water
97,371.0,438.0,491.0,430.0,440.0,665.0,585.0,349.0,106.88508810517317,-6.3392680459903845,water
98,465.0,506.0,522.0,499.0,470.0,687.0,659.0,419.0,106.88576594127399,-6.339788219284559,water
99,465.0,411.0,455.0,425.0,378.0,636.0,436.0,325.0,106.88570020145781,-6.338980403135604,water
0,504.0,564.0,564.0,595.0,678.0,818.0,987.0,866.0,106.88441805897804,-6.341322169764725,non_water
1,837.0,776.0,972.0,1235.0,1197.0,1558.0,1914.0,1973.0,106.88693857308957,-6.341294688437921,non_water
2,924.0,938.0,1154.0,1425.0,1520.0,1800.0,2049.0,1937.0,106.88369731356346,-6.337078190008872,non_water
3,918.0,867.0,1110.0,1468.0,1581.0,1996.0,2132.0,1809.0,106.88440418265436,-6.341301420657164,non_water
4,460.0,420.0,601.0,696.0,671.0,1029.0,1020.0,833.0,106.88443186830168,-6.335437966865218,non_water
5,448.0,339.0,498.0,485.0,413.0,1461.0,2472.0,1974.0,106.88344705455879,-6.336902621946204,non_water
6,834.0,700.0,911.0,1380.0,1530.0,1964.0,2273.0,2732.0,106.886638072823,-6.3412120823766704,non_water
7,491.0,538.0,688.0,873.0,955.0,1284.0,1381.0,1613.0,106.88435132630683,-6.336611981761962,non_water
8,606.0,657.0,871.0,1179.0,1481.0,1869.0,2056.0,2111.0,106.88374910655969,-6.336722082196806,non_water
9,755.0,730.0,854.0,994.0,1044.0,1304.0,1672.0,1977.0,106.8867154870736,-6.337132681311584,non_water
10,627.0,660.0,758.0,842.0,848.0,1135.0,1500.0,1536.0,106.88391630201147,-6.33717522757497,non_water
11,525.0,512.0,633.0,706.0,577.0,962.0,859.0,711.0,106.8836028636201,-6.336562703837053,non_water
12,1460.0,1531.0,1905.0,2323.0,2475.0,2809.0,2929.0,3131.0,106.88444036674623,-6.3411027836908795,non_water
13,414.0,413.0,605.0,578.0,447.0,1735.0,2917.0,2899.0,106.8868190421927,-6.340470816075668,non_water
14,793.0,945.0,1182.0,1441.0,1453.0,1695.0,2015.0,2124.0,106.88478795035086,-6.336901958712857,non_water
15,444.0,251.0,352.0,318.0,264.0,575.0,964.0,831.0,106.88668660791868,-6.337787278836886,non_water
16,500.0,461.0,657.0,695.0,732.0,1762.0,3019.0,3135.0,106.88676573683077,-6.337902372687248,non_water
17,758.0,965.0,1024.0,1056.0,1242.0,1371.0,1690.0,1692.0,106.8861202340335,-6.340870776760034,non_water
18,464.0,465.0,541.0,618.0,618.0,1439.0,2154.0,2290.0,106.88636693214897,-6.3378270255132065,non_water
19,541.0,578.0,682.0,707.0,723.0,1487.0,2197.0,2630.0,106.88415906484902,-6.341303119142168,non_water
20,1157.0,1226.0,1328.0,1501.0,1473.0,1793.0,2236.0,2327.0,106.8859068987155,-6.341334366974623,non_water
21,442.0,423.0,615.0,727.0,685.0,1672.0,2889.0,2808.0,106.88459553406942,-6.335840886806533,non_water
22,558.0,599.0,842.0,801.0,698.0,2597.0,4503.0,4631.0,106.88473618991985,-6.3407404745657665,non_water
23,496.0,524.0,611.0,677.0,558.0,950.0,837.0,613.0,106.88364760398103,-6.336558380282207,non_water
24,430.0,363.0,468.0,532.0,488.0,1536.0,2809.0,3162.0,106.8846077702931,-6.338132037795674,non_water
25,417.0,399.0,420.0,487.0,448.0,862.0,1499.0,1184.0,106.88489527611769,-6.337200123847251,non_water
26,480.0,476.0,470.0,643.0,656.0,997.0,1318.0,1299.0,106.88632674658817,-6.3362253450402735,non_water
27,1069.0,1488.0,1673.0,2018.0,2077.0,2353.0,2384.0,2631.0,106.88516298397154,-6.3406536553833455,non_water
28,388.0,337.0,442.0,529.0,378.0,1394.0,2427.0,1995.0,106.88667800452674,-6.336786190325426,non_water
29,1101.0,876.0,1352.0,2103.0,2165.0,2976.0,2964.0,2397.0,106.88692389585712,-6.341236280499797,non_water
30,1654.0,2045.0,2367.0,2468.0,2751.0,2896.0,3126.0,3019.0,106.88350115361204,-6.336599363807939,non_water
31,454.0,379.0,464.0,464.0,428.0,1168.0,1858.0,2092.0,106.88645566832783,-6.337041682142855,non_water
32,607.0,579.0,789.0,897.0,1095.0,1686.0,2443.0,2713.0,106.88439152840543,-6.335849819493626,non_water
33,805.0,975.0,989.0,1085.0,1192.0,1379.0,1702.0,1784.0,106.88545847874609,-6.341404344532417,non_water
34,525.0,534.0,682.0,882.0,1035.0,1652.0,2380.0,2792.0,106.88400895038944,-6.33756714082239,non_water
35,592.0,552.0,657.0,752.0,681.0,1580.0,2463.0,2680.0,106.88671630963736,-6.341415242980067,non_water
36,1023.0,1117.0,1402.0,1554.0,1734.0,2057.0,2245.0,2467.0,106.88700721460967,-6.3413374524391,non_water
37,691.0,534.0,664.0,762.0,589.0,2440.0,4374.0,4476.0,106.88469829617296,-6.341330775258842,non_water
38,520.0,546.0,668.0,1018.0,1176.0,1634.0,2091.0,2312.0,106.88451376917244,-6.337388364891095,non_water
39,498.0,438.0,374.0,431.0,470.0,532.0,490.0,628.0,106.88621860043301,-6.340425555731381,non_water
40,437.0,482.0,432.0,442.0,429.0,1048.0,1855.0,2299.0,106.88629438253956,-6.340543904322387,non_water
41,404.0,336.0,385.0,393.0,384.0,948.0,1526.0,1507.0,106.88412110943617,-6.337161731751011,non_water
42,1471.0,1696.0,1858.0,2126.0,2325.0,2779.0,3060.0,3111.0,106.88378168378905,-6.340962141418857,non_water
43,598.0,512.0,561.0,651.0,630.0,894.0,1132.0,1031.0,106.88358533978311,-6.337031244702805,non_water
44,502.0,387.0,380.0,505.0,480.0,645.0,687.0,706.0,106.88417230800111,-6.336576035050858,non_water
45,731.0,735.0,1005.0,1275.0,1209.0,2509.0,3364.0,3686.0,106.88442287951402,-6.341224075566652,non_water
46,575.0,714.0,904.0,953.0,1031.0,1765.0,2346.0,2442.0,106.88537852913899,-6.340421701269337,non_water
47,1601.0,1853.0,2228.0,2515.0,2603.0,2711.0,3160.0,3692.0,106.8835070293605,-6.337063834000215,non_water
48,385.0,323.0,378.0,415.0,400.0,1119.0,2074.0,1621.0,106.88390237050474,-6.336989556168325,non_water
49,716.0,607.0,770.0,1049.0,1181.0,1523.0,1781.0,1863.0,106.886887791164,-6.3371323438099445,non_water
50,883.0,789.0,1085.0,1194.0,1351.0,2141.0,2956.0,3196.0,106.88436693600633,-6.340958276213464,non_water
51,572.0,552.0,615.0,864.0,1005.0,1331.0,1609.0,1810.0,106.88464700465522,-6.337683108078874,non_water
52,1309.0,1458.0,1551.0,1786.0,1883.0,2223.0,2294.0,2593.0,106.88499170839941,-6.3407943683099415,non_water
53,775.0,652.0,804.0,981.0,1026.0,1377.0,1568.0,1691.0,106.88636723139881,-6.34127798641716,non_water
54,992.0,1217.0,1293.0,1424.0,1575.0,1731.0,2200.0,2474.0,106.88594819635007,-6.341145503807389,non_water
55,779.0,808.0,1151.0,1565.0,1789.0,2209.0,2702.0,2748.0,106.8867058378392,-6.336954524657649,non_water
56,417.0,379.0,408.0,457.0,417.0,1021.0,1498.0,1705.0,106.88413960417878,-6.33782084676461,non_water
57,779.0,631.0,781.0,924.0,996.0,1210.0,1401.0,1346.0,106.88688581063015,-6.33756037275427,non_water
58,897.0,990.0,1154.0,1463.0,1717.0,2207.0,2484.0,2249.0,106.88440405930345,-6.335735892482753,non_water
59,436.0,488.0,467.0,675.0,614.0,1128.0,1390.0,1665.0,106.88655450853382,-6.3365429533310484,non_water
60,1618.0,1671.0,1696.0,1891.0,1923.0,2047.0,2132.0,2254.0,106.8854184597162,-6.34110000270913,non_water
61,396.0,337.0,430.0,464.0,418.0,1212.0,2035.0,2129.0,106.88388213439893,-6.336877563392919,non_water
62,649.0,709.0,850.0,957.0,1044.0,1253.0,1322.0,1454.0,106.8845888778677,-6.336594835725643,non_water
63,776.0,752.0,829.0,1103.0,1293.0,1656.0,1937.0,2088.0,106.88490719014504,-6.341106093545651,non_water
64,1254.0,1340.0,1467.0,1731.0,1643.0,1870.0,2345.0,2425.0,106.88537172317716,-6.341202145746241,non_water
65,1032.0,1081.0,1246.0,1335.0,1398.0,1708.0,1831.0,1760.0,106.8870365481141,-6.341227713872901,non_water
66,687.0,841.0,861.0,883.0,1129.0,1331.0,1740.0,1579.0,106.88533742294682,-6.341284900191731,non_water
67,451.0,382.0,700.0,761.0,684.0,2562.0,4195.0,4444.0,106.88384600431054,-6.33794649355259,non_water
68,386.0,320.0,327.0,434.0,353.0,578.0,770.0,639.0,106.88435509317048,-6.33732937564152,non_water
69,729.0,669.0,838.0,886.0,1039.0,1103.0,1364.0,1311.0,106.88417730192674,-6.336425679933987,non_water
70,806.0,935.0,1124.0,1294.0,1333.0,1484.0,1617.0,1599.0,106.883996807224,-6.336528817351283,non_water
71,605.0,672.0,740.0,1206.0,1565.0,2244.0,2509.0,2634.0,106.8855407055429,-6.340702495106666,non_water
72,501.0,481.0,521.0,734.0,847.0,1114.0,1388.0,1494.0,106.88461527968465,-6.33774446134299,non_water
73,554.0,669.0,796.0,876.0,835.0,2342.0,3732.0,4011.0,106.88473357784254,-6.341036898762833,non_water
74,831.0,874.0,1035.0,1332.0,1295.0,1455.0,1649.0,1660.0,106.88402575994192,-6.336425535346105,non_water
75,498.0,502.0,621.0,813.0,916.0,1692.0,2548.0,2935.0,106.88458868020719,-6.338079064797904,non_water
76,684.0,666.0,824.0,937.0,960.0,1794.0,2351.0,2523.0,106.88506578745339,-6.340476991445987,non_water
77,636.0,770.0,1165.0,2210.0,2383.0,2931.0,3165.0,3195.0,106.88450347038469,-6.337754473114374,non_water
78,426.0,321.0,374.0,416.0,381.0,689.0,889.0,1094.0,106.8844517002925,-6.338129993827057,non_water
79,513.0,529.0,637.0,805.0,896.0,1120.0,1474.0,1819.0,106.88402980321783,-6.337403305956647,non_water
80,790.0,639.0,670.0,847.0,745.0,1153.0,1195.0,1084.0,106.88468902263725,-6.341399523528805,non_water
81,1002.0,904.0,1002.0,1193.0,1278.0,1485.0,1629.0,1791.0,106.88540086465994,-6.340595166816264,non_water
82,456.0,620.0,744.0,627.0,676.0,2420.0,4551.0,4726.0,106.88467059700382,-6.340933128670648,non_water
83,1248.0,1298.0,1787.0,2308.0,2492.0,2760.0,2840.0,2893.0,106.88398635908402,-6.341032382755144,non_water
84,385.0,370.0,478.0,479.0,416.0,1856.0,3678.0,3610.0,106.88420651889946,-6.337944934289012,non_water
85,983.0,1100.0,1161.0,1101.0,1260.0,1546.0,1897.0,2078.0,106.8861314018589,-6.341306764099758,non_water
86,1838.0,1973.0,2338.0,2796.0,2823.0,3144.0,3259.0,3090.0,106.88364984984457,-6.336424952520011,non_water
87,434.0,394.0,586.0,682.0,636.0,1334.0,1872.0,2427.0,106.8862517219924,-6.337073288986825,non_water
88,850.0,890.0,1004.0,1216.0,1214.0,1725.0,2044.0,2120.0,106.88538588612141,-6.340971359628134,non_water
89,629.0,612.0,672.0,923.0,1023.0,1332.0,1436.0,1571.0,106.88374061102488,-6.3367695480300394,non_water
90,1080.0,1328.0,1487.0,1706.0,1680.0,1765.0,1767.0,1713.0,106.88619915074541,-6.336609366974045,non_water
91,527.0,512.0,615.0,978.0,1127.0,1505.0,1847.0,1847.0,106.8843845314201,-6.337901874658076,non_water
92,612.0,593.0,845.0,778.0,639.0,2731.0,4426.0,4579.0,106.88500395763867,-6.3405123978996185,non_water
93,432.0,452.0,516.0,734.0,792.0,1056.0,1144.0,1335.0,106.88425602306626,-6.336076709131305,non_water
94,636.0,580.0,597.0,941.0,1005.0,1412.0,1486.0,1718.0,106.88685908274425,-6.336559135738648,non_water
95,898.0,1451.0,1611.0,1947.0,2125.0,2362.0,2524.0,2523.0,106.88454381481071,-6.340743867877982,non_water
96,755.0,855.0,998.0,1040.0,1137.0,1255.0,1510.0,1542.0,106.88607030947826,-6.34093596210231,non_water
97,571.0,526.0,609.0,688.0,674.0,1009.0,1343.0,1471.0,106.88693286840132,-6.337043962300317,non_water
98,766.0,884.0,935.0,1593.0,2036.0,2627.0,2831.0,2949.0,106.88637516296409,-6.341414116809067,non_water
99,373.0,392.0,416.0,507.0,514.0,1042.0,1299.0,1858.0,106.88396818431352,-6.3374177114027,non_water
