,0,1,2,3,4,5,6,7,x,y,label
56,1642.0,1230.0,976.0,818.0,732.0,626.0,631.0,481.0,115.18045234264586,-8.730317751578706,water
57,1541.0,1224.0,1052.0,958.0,928.0,962.0,1199.0,842.0,115.17984933724283,-8.729671448874814,water
58,1633.0,1237.0,988.0,830.0,760.0,651.0,696.0,523.0,115.18003812987382,-8.729876213612924,water
59,1650.0,1235.0,988.0,829.0,752.0,654.0,704.0,518.0,115.18014747267286,-8.730030442114172,water
60,1690.0,1274.0,1043.0,879.0,782.0,845.0,1051.0,738.0,115.17990210465328,-8.72915151584929,water
61,1676.0,1265.0,1037.0,872.0,789.0,815.0,949.0,803.0,115.17988137151382,-8.729431783394425,water
62,1643.0,1229.0,978.0,818.0,730.0,625.0,638.0,481.0,115.18046377372796,-8.730317692578623,water
63,1713.0,1316.0,1095.0,954.0,899.0,849.0,997.0,702.0,115.17994688714195,-8.729841284456514,water
64,1702.0,1275.0,1017.0,848.0,768.0,662.0,710.0,527.0,115.18039152799743,-8.73024747165011,water
65,1658.0,1248.0,987.0,835.0,750.0,625.0,636.0,477.0,115.18052464069514,-8.730376567362917,water
66,1671.0,1251.0,1001.0,845.0,762.0,640.0,650.0,484.0,115.18042611196316,-8.730318707317961,water
67,1692.0,1278.0,1025.0,865.0,785.0,675.0,699.0,553.0,115.17991652407349,-8.72911566045742,water
68,1638.0,1231.0,988.0,824.0,747.0,630.0,662.0,489.0,115.18037732256923,-8.730294454019809,water
69,1644.0,1252.0,999.0,820.0,749.0,662.0,729.0,539.0,115.18024428245374,-8.730066951043193,water
70,1207.0,903.0,788.0,609.0,514.0,1070.0,1868.0,1630.0,115.18071986134431,-8.730387219955833,water
71,1624.0,1226.0,981.0,818.0,745.0,650.0,692.0,519.0,115.18029021327868,-8.730131778952018,water
72,1582.0,1178.0,981.0,775.0,674.0,1111.0,1710.0,1566.0,115.18054954560566,-8.730252877196214,water
73,1674.0,1268.0,996.0,846.0,758.0,647.0,702.0,514.0,115.1801067812589,-8.72992868475695,water
